car_name,speed,safe_distance,reaction_time,time
GentleCar1,3.79,17.13,0.13,14.2
GentleCar1,3.79,17.13,0.13,11.2
GentleCar1,3.44,15.52,0.28,10.4
GentleCar1,5.18,15.73,0.17,4.6
GentleCar1,3.9,17.62,0.22,3.9
GentleCar1,3.94,17.62,0.22,0.0
GentleCar1,3.44,15.52,0.28,14.3
GentleCar1,3.79,17.13,0.13,14.3
GentleCar1,3.79,17.13,0.13,11.3
GentleCar1,3.44,15.52,0.28,10.5
GentleCar1,5.03,15.73,0.17,4.7
GentleCar1,3.9,17.62,0.22,4.0
GentleCar1,3.9,17.62,0.22,0.1
GentleCar1,3.44,15.52,0.28,14.4
GentleCar1,3.79,17.13,0.13,14.4
GentleCar1,3.79,17.13,0.13,11.4
